A_s_1e9,n_s,Omega_m,Omega_b,h,mu_0,k_analyze,k_c
2.0819059346413633,0.8129034885872939,0.2170898375256342,0.05206751549918285,0.9850638711250008,-0.09495913561894631,0.2332538788955262,[0.1]
2.2632666055297213,0.48969798580220236,0.2357861151285554,0.03501563064673782,1.041044798879657,0.2924876426629839,0.4442840867294082,[0.5]
2.343514269073167,1.43087200851484,0.23525406751982955,0.03893772597924315,0.9970252789000149,-0.3802789167957463,0.7540105014799496,[0.1]
1.7557738282636302,0.770155731890185,0.4186652608063695,0.03788857303585598,0.5357097507529305,0.19171136753993867,0.11721706642509758,[0.1]
1.9966840159181858,1.2540390196583555,0.33730990689641493,0.02928451298709813,0.5789147515729245,-0.267980111958819,0.7626458552753258,[0.5]
1.693425001358817,0.7002842813454694,0.16574734662074264,0.06511653379239683,0.7218377547029298,0.09401370595681124,0.22555070292709403,[0.5]
1.893506323868444,1.1834653468082006,0.34930630475187796,0.055035588265125265,0.41611795094503834,0.2765936298495476,0.7543594092632508,[0.1]
1.9590065572852826,0.8959855704419365,0.15576755704128464,0.043142093136017884,0.7546463720226904,-0.4056659008693923,0.6510851787223124,[0.5]
1.9693746265069727,1.373962120838868,0.4089735993423017,0.06550605709779408,0.5383280715731299,0.10270959316240935,0.22602105010692913,[0.1]
2.001890852833766,1.161745791442581,0.22666798763514726,0.03837379841699821,0.8407414702036189,-0.2326301424452621,0.11497890046937931,[0.1]
2.0089467364791793,1.1389039360198634,0.3013592697170493,0.06425169001786299,0.6914251682159231,0.2823609404748961,0.35479321484715853,[0.5]
2.1837561235547063,1.0287318439619417,0.3176443696867274,0.05262802995610788,0.7920569769971275,-0.22136611433623699,0.09713596573428793,[0.1]
1.9960318846024758,0.49687595243236865,0.22629688026306166,0.0528147213251948,0.7150357135673818,0.32279998496549467,0.2059185285158583,[0.5]
1.753243053416044,1.1991982361326086,0.3535526772814532,0.044642547557902264,1.0335203915281475,0.3880287946757278,0.4572770033168571,[0.5]
1.71237481615104,1.3621558588910354,0.35145128638801665,0.07401381438702517,0.474464748803363,-0.3647850784283031,0.6308686091535998,[0.5]
2.458671465760707,0.9633075039087136,0.19382413264194825,0.033142316747975284,0.9933182624619473,-0.48977142698040715,0.08456123767479827,[0.1]
1.8195938654669912,0.99129918868069,0.41641972932388943,0.0339229417169061,0.973843542252446,-0.2828791660023462,0.7507840430832011,[0.1]
2.4858215487072868,1.050296365986041,0.18810702128200713,0.049667969467778725,0.5474700785019029,-0.42376752774056836,0.551837629853422,[0.1]
1.8245623475005068,0.898250922902233,0.28875617198831055,0.034697182843344825,0.9054595229601305,-0.16806400412009337,0.189187662585361,[0.5]
2.322221779358944,1.078152757090386,0.271711516349414,0.04077728675203808,0.5455556086520179,-0.4424663991144882,0.13597440673239572,[0.5]
2.026131858902457,0.5659521576866364,0.22200084650240126,0.02528200215189025,0.7637170256881525,0.23839879933996644,0.269842999379129,[0.5]
2.2101605376225875,0.5963252657899923,0.449786651290847,0.04807110806629006,0.3638245674985349,-0.4282856496815469,0.45405588721753476,[0.1]
1.9493194330657864,0.7782684627345218,0.427946293304038,0.03405856523730752,0.4507511872080279,0.08695039883857092,0.5979097472781614,[0.1]
2.3632205019703676,1.2771026026200816,0.3240579474345876,0.027511719107976413,0.4626749254018361,-0.21539505540467113,0.5954392653627303,[0.5]
2.0506089103998635,0.9862759302201107,0.2424228516253077,0.05494686267493335,0.9392573907873648,-0.15365089457104486,0.22856458507335597,[0.1]
1.7005012233510786,1.4207468677461224,0.4130482089497439,0.02597651381034345,0.6452518329692443,-0.1029374377862502,0.42451246589254454,[0.1]
2.0156958595712053,1.1264950832766165,0.2242722040373812,0.04763643559352454,0.8159185248175933,0.0033902986272549285,0.13745569563120802,[0.1]
2.250807397383377,0.6324565327456073,0.2944441279445672,0.029491333815285885,1.016791085843953,-0.3916840343162785,0.23408899347663872,[0.1]
1.560765436426028,1.1604521935528158,0.30391765467926074,0.056739555553547184,0.8355287565788694,-0.32845433406615576,0.7614961470287381,[0.1]
1.5580398915953013,0.7007069785960569,0.20095358127321913,0.06338999155632394,0.8215436436293594,0.047500462764087925,0.4821550384864779,[0.5]
2.354391344318149,0.803347855958823,0.30165062078135524,0.05642821189934344,0.8154656286994043,0.30632127216754557,0.9238058337428826,[0.5]
2.3085110875886947,1.1844533697490536,0.4139155178571143,0.06568911309905293,0.8720414508122499,-0.29171132501978414,0.030251900090425044,[0.1]
1.7210211401025506,0.9270942838884746,0.3301549166803422,0.0482381012336803,0.7179511124664982,-0.13368124704808337,0.1624717184876145,[0.5]
2.0169653007728425,0.6882438945259164,0.23850400739406172,0.052531202770867105,1.0474987223962136,-0.45286433844327245,0.17855277420700688,[0.1]
1.6375652144323594,0.48992660650498937,0.3232354180735795,0.0674283262889659,0.643596371475721,-0.48224205876757725,0.9625891783971021,[0.1]
1.5651870862799961,0.9730965143619519,0.2684743245901612,0.07434039450648303,0.7691712282516363,-0.4961184410758348,0.8977088062531144,[0.5]
2.0802531716958264,0.7067813899204729,0.217992530168013,0.06419531154462929,1.0376486082786207,0.36594758672024985,0.4058652940854502,[0.1]
1.7254105577422183,0.8525468828345233,0.34297212062048754,0.03447720711591911,0.9807172205510345,-0.19414077552033293,0.17424136626305237,[0.5]
1.7663224477502104,1.1232868076099738,0.37412898124552846,0.03316806794131601,0.7786512073089984,0.01323008322244501,0.9530436079709028,[0.5]
2.1077819514287084,1.171556325184273,0.4115470730698718,0.07145661615312085,0.6320426554863119,0.28521621162790256,0.5534356542666342,[0.1]
2.168968804860903,0.7952835904658139,0.27783989348275223,0.0587442453869677,0.8063108462032,-0.2033806170869501,0.10797407214167457,[0.1]
1.6057717113046392,1.30502470511221,0.33626357449050437,0.07172039701287115,0.8461920970097276,-0.2502437614126851,0.17400985894879817,[0.1]
1.5626993949292163,1.3282808385749703,0.3496022533793778,0.0472100732801284,0.9188585164686831,0.3460519667557035,0.636978421947827,[0.5]
2.306058364107531,0.8237926901819048,0.179321275847635,0.02822766494600906,0.835924554907306,0.3986113221885845,0.9376964714539613,[0.1]
1.6731852036576496,1.0183884389478954,0.36703284799303426,0.06675246976084381,0.4316397995047768,-0.07908810985859299,0.7556069201634785,[0.5]
2.393664137953035,0.7290487424650826,0.2916600049965862,0.06576806393834651,0.9727958583021823,-0.16576297744530694,0.9058635543411183,[0.1]
1.8403283867517826,0.998855426730884,0.41501707102399954,0.036635551550900806,0.4018745936486154,0.31053419975071206,0.7805041192088187,[0.1]
1.6593138810913035,0.6540889175110218,0.39155577849669654,0.057553176518019875,0.3926801029475073,-0.17164499728967192,0.8622880708864621,[0.5]
1.8010346746391235,1.407108920227674,0.29960023554857396,0.07000684268144938,0.993339748660242,0.13403646758021737,0.08013900610150504,[0.1]
1.5702685770601061,1.0616690323793838,0.19333245355087714,0.06491712940253347,0.4313707191473768,0.4943961780489541,0.4097198298178246,[0.1]
1.5822096416034954,0.8040469168421652,0.2539893806576383,0.05838632034756991,0.955737353655131,-0.31931779531097587,0.21192208650795408,[0.1]
2.102153656446964,0.6808119728331321,0.4313042012193079,0.04891597457465247,0.4892417348469116,0.18556698617275358,0.025924846478884947,[0.1]
2.4211632038200053,0.7348898121180003,0.19127117548673184,0.033224674675226565,0.8784620091302667,-0.4942661526846553,0.6981635623702229,[0.1]
2.141605226304643,1.109593949891222,0.3690936661298655,0.06144379081291829,0.39964018438818044,-0.23841585896383333,0.4802624051130148,[0.5]
1.5046996911585608,1.3323974071846592,0.3395748455939742,0.04364085978552677,0.47247592199993754,-0.07792931321055091,0.2338303550459891,[0.1]
2.277249670073811,0.9201512303030124,0.4434536752931838,0.05152405682051324,0.6285958017920981,0.382578652119798,0.671865454995116,[0.5]
1.8948145750258356,1.192692933330458,0.29641283985449496,0.04250812968826641,0.7758215450448027,0.4127785314653353,0.45976830651510564,[0.1]
1.7641125022125037,0.7669361314256273,0.32473965601911514,0.047629113303013254,0.46193295345077157,-0.19538757698438042,0.24019259101117507,[0.5]
1.5884487383621948,1.0100551387809675,0.3466163656966483,0.03739567128057985,0.4028315727601689,-0.026223218770394685,0.5895161065037097,[0.5]
1.6996941446795975,0.4821481169779434,0.2098379069890538,0.05823637572543112,0.6375642760356083,0.4867199167947883,0.1072303135630052,[0.5]
1.6923841889066162,0.5158859088066557,0.20418758974254436,0.07347132353864144,0.642536177832848,-0.4064086595265956,0.7402582907613487,[0.1]
1.537796224048222,0.5316955405876187,0.18008561287263017,0.070919002616088,0.9045409716476341,-0.12740357042985267,0.9355757334145822,[0.1]
2.493443506323761,1.2150064466228792,0.3975992776812908,0.06291939483153602,0.9463546303728624,-0.1640709959415601,0.28518985390593576,[0.5]
1.9281024932493944,1.2423345540241808,0.39212899987457234,0.07043993489540991,0.7840466416265697,-0.11451101163455568,0.029379755146637557,[0.5]
1.617133409304067,0.7002122055019608,0.20752912140265467,0.0513638129851541,1.005509704704834,0.05314562774412657,0.6120798898689067,[0.1]
1.5484554818960858,0.7367755152021469,0.32972769342936337,0.0654019398412129,1.048479049333248,-0.05469259286868028,0.1699571427980192,[0.1]
2.1280622030679224,0.9028111049437522,0.3386552532565569,0.028146428835997918,0.5923106674081643,-0.13225072708156804,0.1495698092327592,[0.1]
1.8282750495346005,0.9535104644483614,0.32854605264558423,0.05004450349914845,0.8984302824666143,0.2858701327188211,0.5952179470203453,[0.5]
1.634258505435942,1.1736708698000842,0.3094206514383616,0.04789321089975704,0.6464180400675825,-0.37864711802661544,0.8822627062733011,[0.5]
2.303043778570088,0.8529304244860731,0.43198092105284974,0.02649653762551931,0.3989589050507615,-0.219888108583153,0.3995611365527865,[0.5]
1.998874158253162,1.3112930616831415,0.37653314222826684,0.07167134206452133,0.8443843652069163,0.09212169480617105,0.19757706885151466,[0.5]
2.2300506164565173,0.6441400547415058,0.15745226548650432,0.06845304905488289,0.9779604197098327,0.1869717122634582,0.16883034771069697,[0.5]
2.101348279653216,1.1977926401931893,0.33411273413434384,0.04107219254635746,0.5721502924102967,-0.09826290651008757,0.47622689148011194,[0.5]
1.635162131899382,1.3660874185286047,0.2428479506461771,0.04241563296416972,0.9402234898952524,-0.25646629417040634,0.5695970294086298,[0.5]
2.017283876962122,1.1784885860718863,0.18108012883716967,0.0611127056262831,0.8597997975082532,0.0861092792846001,0.6521936168892971,[0.1]
1.5922612673882368,0.8985025564714526,0.24215556515885983,0.03898101273539173,0.7748174991136891,-0.17508681169079737,0.284227978914968,[0.1]
1.7691694945245058,1.227455344136283,0.3341983187641593,0.046682099291516795,0.757107573721606,0.350049404513083,0.4085244416460561,[0.5]
1.8167864680724777,1.1563979853171706,0.425040878486014,0.049484123013257116,0.5048948885625008,-0.2325649253636251,0.787194178477949,[0.1]
1.7956458231289505,0.4852964063267012,0.28885924860999745,0.06148157303167502,0.7069925590818082,0.32747953742744085,0.5252174950435672,[0.5]
2.2799070782337223,1.1022422103697234,0.3928020827191141,0.025048280590542146,0.3589334281616427,0.24079623056306532,0.30315241022456874,[0.1]
1.5839714784338694,0.7803526546516244,0.3170072751892291,0.04319882785104057,0.6058152420244578,-0.25255079263196134,0.8801768376073844,[0.1]
1.670329720848999,0.9143582852326659,0.28526342332256155,0.0488227948074489,0.9528197885492637,0.4536787691152533,0.802076651923025,[0.5]
1.9667177899741,0.5409978048436449,0.1525930547485049,0.05044218906891612,1.0346031065684995,-0.06727016957687981,0.8956388215133728,[0.1]
1.6659886833476103,0.5205584274100203,0.23602229579183795,0.06344307136284295,0.6236644266155034,-0.4445782066030009,0.2590126321332923,[0.1]
2.0306260312151787,0.7144056427485317,0.16124560416632105,0.046188860820701366,0.5103333777156632,-0.18784047598235354,0.8970065491746707,[0.1]
2.4274752188863777,1.2983595201410756,0.38614493457199206,0.03926833675470013,0.7511780945402913,0.4490336671881403,0.6797430403805167,[0.1]
2.3461683939894282,0.510033541313503,0.23099057171419388,0.05864187498369786,0.47994763846610994,-0.12778130801934023,0.33176265581451075,[0.1]
1.9526556912535045,1.3422296689733164,0.42075674629602877,0.025338235162700732,0.4296091873693889,0.09175992783178144,0.5520011509510978,[0.5]
1.8135878425580358,1.404430850558655,0.32136512195013267,0.04007897357645796,0.3718786926744042,0.3278570076236227,0.3903648529086745,[0.5]
1.8445143505229538,1.4203339768912935,0.2306447669102648,0.03958789561665253,0.8937747323264746,0.3680741978260079,0.9819916897774134,[0.1]
1.7721316624433285,1.125799602971663,0.19665742983600876,0.03480728790199186,0.5266642616185304,-0.4960645598198823,0.4626891418017207,[0.5]
1.935091027223639,1.0750332021336924,0.43728625130309284,0.037473076936930125,0.7095220231101023,-0.43382753039406174,0.1456398427153366,[0.5]
2.253711784011434,0.727787340295349,0.19331173419417258,0.04268206748163206,0.7565114353520916,-0.42216454250591195,0.5198996322300382,[0.1]
2.473454548108162,1.2404978038216883,0.41891355583108814,0.07299608623289888,0.48459756480001764,0.4543771750186423,0.37522064042072956,[0.5]
2.055933009442255,0.7703519901671294,0.29591275919905613,0.03040848085442212,0.7700316964548453,0.07458789527989274,0.07694760506208975,[0.5]
1.5303806133372866,1.2090329355012632,0.1591608483106402,0.06460823864322539,1.0323408333365287,-0.3602720049539451,0.27991283894004887,[0.1]
1.8458418778278647,0.7213778953363692,0.37302478422800445,0.07376573914424203,0.4770961544240794,-0.2480883808553282,0.29503310687937356,[0.5]
1.5343072324419869,1.389774897210227,0.16289147962271547,0.0717087457916016,0.9044130041999491,-0.024103847335561368,0.07626328092691087,[0.5]
2.1767659312769085,1.2066047153230812,0.33873761078628495,0.04618582303235311,0.6191019814465811,0.43649769812643247,0.25902375783898823,[0.5]
1.665912892767947,1.1484705136817763,0.4020776956319224,0.04670609077275685,0.5252056796463799,0.19651790467176722,0.15920053796938674,[0.5]
1.7986159469199763,1.413074915533598,0.30021556079507605,0.050711939763611706,0.4676504822039752,-0.007438588613847996,0.18979912033114268,[0.1]
1.9611672324424698,1.2075391252660281,0.19747973097980567,0.03756908324278688,0.7403930776078405,-0.23699138120963642,0.7508911097738563,[0.1]
2.2438354585583182,0.8023300759448826,0.26939587673147736,0.048474818206502214,1.0151160117679425,-0.18683996349782395,0.48546856198966026,[0.5]
2.190022011334052,0.825934970059715,0.41765155008235205,0.05093286068817043,0.523457244452552,0.3969308340301726,0.2981649266446582,[0.1]
1.5808993496163313,1.373768292166172,0.3928275478371591,0.03570141153414576,0.9667838682018811,-0.34819250141021274,0.06496772865264402,[0.1]
2.103997525289614,1.0906912263813533,0.1922840102624182,0.06456740001391198,0.6851056142289664,-0.30905919174437013,0.33325336702135305,[0.1]
2.0162425633053767,1.1260754630659409,0.37977043209420414,0.025213332974192693,0.9558245307452885,-0.270878160199791,0.11731055235090333,[0.5]
1.8720790985497897,1.3252131844013473,0.21560797241126464,0.06454472085838767,0.44112170612112167,0.21172156282052157,0.927356601621017,[0.1]
2.1396561178268456,0.7516077982313307,0.24846931287605556,0.025741859007099903,0.9833491896918078,-0.10717804035266792,0.5737100370849629,[0.1]
2.2389979618836344,0.9960389783605306,0.3509686341982987,0.07387417138368496,1.0270509716758394,-0.3597295357365953,0.9666475737254135,[0.1]
1.8328445109731524,1.023969790600739,0.3422023300971287,0.029336257847807943,0.8512614146723677,-0.3854412650779083,0.24988677167372847,[0.1]
2.1986867253684834,0.7282587860359598,0.3916783136951179,0.027410577631825125,0.9041192308941082,0.1518881839668229,0.04685834296379094,[0.5]
2.2281033760253472,1.2731074087703902,0.24931799715199715,0.037589011234451145,0.4116049483471579,-0.27307285521684643,0.45217382552669316,[0.5]
2.062559187664779,0.6927774905850401,0.32803699745087755,0.0579287059089517,0.7575489267198816,0.057686591198960024,0.18707944519208183,[0.1]
2.307969989310097,1.0728889229681033,0.17114451664885957,0.028495353095492334,0.8973835481828515,-0.24296684264478063,0.6390983048629356,[0.5]
1.561527285048623,1.0512984910043945,0.3790603093051421,0.03546561010740445,0.8977399383795517,0.3031616080599012,0.6986981504614439,[0.1]
2.4505370371546733,0.9309182427747424,0.3600701559636619,0.026313791676138114,0.9436661868208777,0.10427166608569904,0.7659713103394481,[0.5]
2.3597099513802404,1.0955883060387053,0.3956540725126738,0.05335849834577551,0.9686198033238729,0.49159735916381286,0.6618103149808431,[0.1]
1.7736067262461965,0.7184762852368937,0.4311119747444346,0.029327288731179006,0.7334889573510285,-0.47302472900822334,0.7970244850171522,[0.5]
1.8994265379578472,1.384869397241821,0.17874919246321247,0.039808114445631565,0.5535008603532438,-0.43388428861670375,0.6807762042884494,[0.1]
2.466294045707938,1.1186967538453731,0.36546981028017916,0.07189077515835048,0.7447303573993951,-0.21898508808677225,0.6997325851815988,[0.1]
2.289619814126507,1.0443793402083585,0.36057190583993803,0.05677010259361468,0.9564787366946869,0.12839333693248156,0.3428692005461624,[0.5]
2.4695009171111706,0.8033876896800831,0.2505210871178229,0.05081115457209158,0.958999586454732,-0.4651391907352108,0.18354318664842983,[0.5]
1.6049726582601445,1.091166255345203,0.29487590945586295,0.07455496312277075,0.8568641680845525,-0.24357699154649093,0.3352361202249291,[0.5]
1.9112181811062277,1.2913996428981664,0.285025696157917,0.06822370091008206,0.7114132429359237,-0.29268514798426226,0.6462098823466558,[0.1]
1.8519828962478018,0.6547764344989958,0.3004732092294263,0.03968552726661183,0.45360275115987325,-0.01079513616669553,0.6944945871599065,[0.5]
2.3118543685167765,0.5379766312657922,0.22927109831088954,0.06947588846592276,0.529663789342388,-0.41065251681415976,0.8393648411556216,[0.5]
2.014807637673782,0.8780159130537338,0.2433316504637625,0.07255416779780637,0.8920583585779552,0.4601032119606385,0.7793009960023437,[0.5]
1.6684388891253974,1.409198318314858,0.4263927222112285,0.060841887953433406,0.8861348429476031,0.14429112932647337,0.3205914818621103,[0.5]
2.136184624164639,1.0255500528587538,0.2608845703475034,0.060889211455976255,0.557531434897717,-0.39388256601065635,0.9436605164991367,[0.1]
1.696747182528047,0.5794926147249556,0.38280680287944013,0.0443828079123425,0.9634919172828859,-0.44578036394052345,0.34756344907941933,[0.5]
2.235533454910097,0.9599353323536011,0.32682060460045237,0.04116959314969072,0.38072689802975734,-0.11296525445803379,0.23841051158506027,[0.5]
1.910564708956979,1.005710645751289,0.20499842977116184,0.034327914458277445,0.8217186134156351,0.20201884031032147,0.9304915561479782,[0.1]
1.6180326387115465,0.5230769603323697,0.3434703535670614,0.06504054482331517,0.46352315069494343,0.27329017647637144,0.9606887897003119,[0.5]
1.9855709209593944,1.1329716521670359,0.41322511212981533,0.06847867560349238,0.6775503731257972,0.3383323987012522,0.601187020374378,[0.5]
1.7289462401355757,0.7252307766434478,0.16087177576868636,0.0722471641311376,1.0165471207828498,0.39774241851677694,0.18555434522182487,[0.5]
1.9147034215456147,1.0286726011345149,0.25839235632358604,0.027680095775044843,0.6009245075794902,-0.4104130370927127,0.796576899539018,[0.1]
2.433765067692147,1.097288290358481,0.19161683486626718,0.05502335930031338,1.03626721204932,-0.43370957031436236,0.18852583805991696,[0.1]
2.428110805952935,1.230095671882708,0.32748574336768005,0.05447351647303983,0.6063012749160961,0.10782038988540998,0.39858587241518345,[0.1]
1.6583663619724691,0.6450379795869743,0.1773569156816297,0.0421951853686322,0.5729035073126715,-0.10052918509780467,0.13690894586680627,[0.5]
2.447817292944573,0.8503458382769787,0.3946714995807118,0.06409743589730613,0.3603515901942034,-0.11374873445282918,0.2554410335908116,[0.5]
1.8788713461369415,1.1385228647764944,0.28069720507289964,0.03573534826163673,0.8943983306377652,-0.23081738288678733,0.3566505086285654,[0.1]
1.7651430577079243,1.0745241047079173,0.15026312716684356,0.06081422772372912,0.4390048542295213,0.1511741568241156,0.040071724032571254,[0.1]
1.515783291198715,0.7925441934795023,0.16053648415673497,0.03150175178730551,0.40419862207957724,-0.3273183829980393,0.40238436527876426,[0.1]
2.3198473939337094,1.1761333271831456,0.4458437385375261,0.04331962543231796,0.5933855969745481,-0.23126866494401177,0.2778753340532265,[0.5]
2.168598354394114,0.9158404840163714,0.34768131701048627,0.06771490212253503,0.38350808027305605,-0.1886275820523695,0.6552169581915865,[0.1]
2.224903150854922,0.7249249739514931,0.2545443698417307,0.06621621859917604,0.6329667584626706,0.12349130130445796,0.6767769669658554,[0.1]
2.048899261499754,0.9621053654564212,0.30852287488994407,0.06370417346972235,0.608490397170143,-0.3473027746842736,0.3228420175451092,[0.1]
2.237189637078189,1.038314512410259,0.3826121349111778,0.06188469039930326,0.5068539117278699,0.03781097582492343,0.1770104190254572,[0.1]
1.8859251927659353,1.2001536657534546,0.22528105383242547,0.055264652527203584,0.3962010740659545,0.4778063496325794,0.32802017034335623,[0.5]
1.9421482323955905,0.8060763399798763,0.4061881383225837,0.06348759098661594,0.6706337089577967,0.00880935941708516,0.1260194985084316,[0.1]
1.9657549719851972,0.48656391186296616,0.17062510330781908,0.04129240720745505,0.9447509182227416,0.04002596611294407,0.5834647819295236,[0.1]
1.6617076364276224,0.5123534059163768,0.18476338350881422,0.03799398574580172,0.8055393167395699,-0.03458459744885056,0.9370887762254226,[0.5]
1.610954701602521,1.1070520616264128,0.3443284240010618,0.06611500887985508,0.36781223527982587,-0.4628353622018472,0.05425574538659062,[0.5]
2.0992563620704745,1.3096186423737253,0.2683139043948337,0.041403731597396326,0.4294860473692578,-0.41211327812853504,0.030894635456063406,[0.1]
2.2870926655884043,0.9025982295614756,0.18026242572134116,0.03230511028596547,0.8781538008825903,-0.12339737194859324,0.19472504487428532,[0.1]
2.2517568590325943,0.8139385331816482,0.4305202460345343,0.06832158291562293,0.6754094195663625,-0.49860789410478623,0.8398682023872441,[0.5]
2.4178330221645203,1.0754919069475064,0.1515643200041025,0.0598241706746923,0.37541246298521364,-0.13281621709367253,0.3827313285225619,[0.1]
1.8745649545953567,0.4840268053554816,0.2679292688476327,0.053760862774559576,0.7874660569072738,0.22624679118547564,0.04093476746882316,[0.5]
1.8284069383475596,0.5406714087563149,0.26411708691978947,0.053285065038233034,0.7588848135933102,0.34854341404407263,0.6278937801357434,[0.5]
2.0206282786779277,0.8785664305457412,0.41488977820311723,0.06782461926350256,0.43447884271257636,-0.453352649286076,0.8495211870083151,[0.1]
1.5305660757444473,1.1608183236901783,0.42599785624155484,0.06532202014121304,0.783754418056749,0.43361558606994344,0.9687385232304755,[0.5]
2.346291738000476,1.2315455376872575,0.2945304515113295,0.04362013253777042,0.8751621754564841,-0.19617140311813647,0.9725949843693386,[0.5]
2.1483906241842563,1.3409577930399785,0.19214011247815632,0.04694521887423906,0.6883165104339874,-0.3282542481307936,0.1883216629337365,[0.1]
1.6891264632816265,0.6111574132064652,0.3093233482654878,0.035499862655469,0.711188747266162,-0.1987956542262591,0.05206566690093589,[0.1]
2.361722427954688,0.5740503083137639,0.3451978257463189,0.02645604653830389,0.3877579431485751,-0.34149849642192304,0.4675024912830183,[0.1]
2.4094156137276577,1.0796676958159006,0.3650585177393383,0.05258403357633157,0.6828482794194772,-0.34558281689034187,0.42723842509727966,[0.5]
1.9393488419380114,0.7869804912063094,0.20229319120587566,0.04794732679403179,0.8031687723578269,0.4703810410247521,0.48638693649238873,[0.1]
1.957879762450097,0.887475749042375,0.4468246813002128,0.0378133209019569,0.835145021203013,-0.10327709139438945,0.45578310060641253,[0.5]
2.3482714086492456,0.9939165122062563,0.3449385907007607,0.04939452190520202,0.9751705150245158,-0.30694808522885386,0.910721871058146,[0.1]
2.4703160554767685,0.6875895327224493,0.17646504958774603,0.04566697766530549,0.4511360942127062,-0.3615162943097473,0.37905992884245027,[0.5]
2.0809348093086393,0.5275720877141976,0.20603717180825992,0.04476526479940913,0.3892296179317246,-0.17661479722632878,0.6882628111150523,[0.1]
2.489058085275487,1.2457361628958323,0.3069822101673935,0.03369510564998214,0.45223082104730195,0.26728115482440995,0.799761113910999,[0.1]
2.2400831880949026,1.0819560733459097,0.3987763738276042,0.026444980331450506,0.5504106307507971,0.0569425348013759,0.2339716832392657,[0.1]
1.6847123469402403,0.801095377113054,0.39026966842685645,0.05480694638666611,0.7687676717280165,-0.05034461586453198,0.40060952405939565,[0.5]
1.63285468821861,0.8705091335393036,0.2662211407669326,0.048590801445632686,1.0192137555619567,0.1675274659355248,0.2961423414640808,[0.5]
2.408336054824269,0.9099127194274333,0.18407388902211158,0.06913934852595377,0.9316273541971065,0.27280133653549676,0.6213489474155119,[0.5]
1.9286579846092693,0.6643926183093807,0.4076574529025927,0.03956708975840095,0.9597648358272266,0.19063823692191495,0.5603298589239423,[0.5]
1.8498335979576628,1.4183072168558204,0.42126208447888736,0.031481530750699815,0.5219339814682905,0.1795507583597985,0.08675239220933878,[0.1]
1.9086200684915242,1.3081492421272232,0.3295720103469037,0.05162383431414029,0.4954338903895179,0.4722772977886025,0.9050559927439183,[0.5]
1.6068118594509357,0.6038418647852918,0.4313423108637099,0.07042796265563092,0.8559433667742317,-0.2072867679758304,0.367190037514166,[0.5]
