A_s_1e9,n_s,Omega_m,Omega_b,h,mu_0,k_analyze,k_c
1.5614721420015842,0.37396250596927494,0.14433274948733385,0.02321609733311064,0.42908445174723064,-0.17730111958818978,0.033081502336845814,[0.5]
1.3161999670492044,0.3874511872125759,0.13268227930307253,0.015312238323109104,0.36858741383194793,-0.22486294043188787,0.040036488389644354,[0.1]
1.693250637022083,0.3485055489624235,0.19360874069163092,0.02526468109293558,0.4470169234648532,-0.49106370150452444,0.04223705653971497,[0.1]
1.465652450093169,0.3308731960848742,0.11845034459566776,0.030876728441527394,0.3936652447493382,-0.2221590086939229,0.026611564210654536,[0.5]
1.6625970508219308,0.3994420728472279,0.12109072725684009,0.027908424206131627,0.33276054807762745,-0.2794040683759068,0.031780445448206504,[0.1]
1.6819268660448643,0.4904073967437389,0.16521991075830764,0.028730374147894575,0.41423728339785854,-0.020801424452620565,0.04601379412895188,[0.5]
1.6107739182439893,0.4716330040500132,0.16646182100247775,0.02359348856032241,0.35740118824414796,-0.06739059525103819,0.02298057808079286,[0.1]
1.5368489972231347,0.4667826390054661,0.17732916076671898,0.0240842163692017,0.25284016055477,-0.4736611433623699,0.029768133767320504,[0.1]
1.4586550669624083,0.38891651699865104,0.15514586131349045,0.015277747385204916,0.29971860747641205,-0.41850015034505345,0.010210224542729796,[0.1]
1.305944381061898,0.32905925303500977,0.13661789172692573,0.030200362758511838,0.3638312351026555,-0.11421205324272199,0.014320812131564511,[0.5]
1.564198544514442,0.34444931996382677,0.1572086185758236,0.02075047659475132,0.2874272405209431,-0.1583507842830309,0.038308242173505064,[0.1]
1.4565717157315488,0.41918123578648736,0.16496086441547791,0.018378524768939995,0.40870475714781535,-0.1677142698040715,0.015983050145032165,[0.5]
1.582750943465287,0.3992132522253673,0.12323159679148636,0.01948352393734144,0.43362062880890423,-0.3382916600234617,0.04811839019563396,[0.5]
1.3041723429693541,0.40783481404903943,0.13924678602759133,0.019683734678126952,0.34040059255308996,-0.17017527740568394,0.04939315803837603,[0.1]
1.5724987972891098,0.33831216385097496,0.14214116410712543,0.016277452466732144,0.33965476995397215,-0.0066400412009332554,0.03435237452974842,[0.1]
1.6861742792589482,0.44150310369821766,0.1853101203848111,0.021158279278354373,0.40486075987951065,-0.1181639911448823,0.025632983037058767,[0.5]
1.5418548811986337,0.45813402332890807,0.17320563480444212,0.032036013317125696,0.3360975601366177,-0.19551200660033569,0.03811346442445218,[0.1]
1.5332843089162946,0.3914886393697707,0.1911777575091714,0.03422884428327327,0.27379756927633153,-0.16085649681546899,0.04881132888175921,[0.5]
1.3749554347133495,0.48818525741768865,0.11777536115808451,0.0236485119104526,0.37072115545125217,-0.19299601161429075,0.03580304938544446,[0.1]
1.471764009030957,0.3758607643780548,0.1473863478547976,0.02653374749398249,0.4280568058176016,-0.3929505540467114,0.0495863291856509,[0.5]
1.4668712753004063,0.4794830046868631,0.13005234309576033,0.034214876234809344,0.28618546617344837,-0.4745089457104485,0.01845680078023578,[0.1]
1.462409777846424,0.3475785136393519,0.19705479405751247,0.02559210623203042,0.43855352646627627,-0.39937437786250196,0.013494251507896756,[0.1]
1.6919669223381113,0.4249294557914141,0.15634801902233358,0.02813146494833814,0.43419186550893407,-0.0510970137274504,0.028522198376546987,[0.5]
1.5448591897622765,0.3730355801358567,0.12556087249529496,0.025990663748666498,0.4266351891101917,-0.058340343162785135,0.03992652135811552,[0.5]
1.6149235188081192,0.4300174093500863,0.18461772203770893,0.034556417973852185,0.27025035393796853,-0.14154334066155727,0.030502965068593825,[0.1]
1.441119118724117,0.4538124217312671,0.11969052411569164,0.03009990133891499,0.4075354064494247,-0.3669953723591206,0.04702941114367518,[0.5]
1.6407307880980184,0.37508273177469015,0.13850416113035485,0.026845669135261208,0.31860389431585334,-0.02728727832454453,0.011440666356019038,[0.1]
1.5264887070249575,0.32782231228520825,0.14883685306611574,0.028432872073548242,0.37969433578160333,-0.2016132501978412,0.029928897566081726,[0.1]
1.42336910255018,0.30189283202219225,0.19043281255732222,0.022244789770816887,0.42777802382639063,-0.324312470480834,0.03886344089603577,[0.1]
1.6025224306259878,0.35228291288747293,0.1461267135697718,0.0302895988178306,0.38330741849243233,-0.07664338443272423,0.027510833318285074,[0.5]
1.5589217295069067,0.4337609074455625,0.17000281879157825,0.020266576531400918,0.36969374964105417,-0.2914205876757725,0.026300538594805013,[0.1]
1.57589670833515,0.49216877337049936,0.19022884077674249,0.017843117381810457,0.3822644323608058,-0.455184410758348,0.026016970534826617,[0.1]
1.6700254141038182,0.4633224673437603,0.13018352367467906,0.03228246062056418,0.30482105103303314,-0.39802413279750093,0.029152070387166856,[0.5]
1.4888844592875952,0.4268786658570233,0.12008084286973131,0.03277764643585725,0.3238988010684749,-0.4839077552033295,0.015071316975886921,[0.5]
1.3009795345515174,0.39796164265233336,0.15699325996733343,0.01686453433108745,0.3906357462962402,-0.4721991677755491,0.020348236490774732,[0.1]
1.361055578302745,0.41668462343736046,0.1293472199196125,0.018872892594534514,0.3812725079797007,-0.2718378837209737,0.044337667851056875,[0.1]
1.5769504572336386,0.45528162210878037,0.13876596968203597,0.021013935510048643,0.31449084638024194,-0.028806170869500936,0.029055567413000576,[0.5]
1.4037736674949735,0.4730028476821165,0.17405720014174997,0.017203139321188065,0.3927837267511648,-0.431937614126851,0.020522331295068946,[0.1]
1.5511951716396082,0.4303034024715544,0.16958173130119847,0.027560566758887607,0.3438204547208413,-0.25098033244296514,0.030975844521326273,[0.5]
1.3724668824539905,0.36966953797516355,0.14417514638074033,0.023401313756174706,0.3735120527481144,-0.2568867781141546,0.029699961817874567,[0.1]
1.3674815976663546,0.4674851197842774,0.11138570145134984,0.028279724610726555,0.26211322103312573,-0.2938810985859296,0.04893543261525811,[0.5]
1.4629130947820768,0.35510310570990644,0.12970005179745564,0.024804478812527786,0.2942338710752013,-0.0771297744530694,0.04303390723960324,[0.1]
1.5814271134279936,0.44629757337699005,0.10788054067277209,0.02468440055284087,0.26982631258737616,-0.4981580024928801,0.025579676860379406,[0.1]
1.5257110548604191,0.4145705106011016,0.17347191547879265,0.016065385520993476,0.43348635060050206,-0.44494997289671945,0.014262085346737993,[0.1]
1.3902773709530807,0.45835372796778046,0.19293492624147807,0.03297470554292142,0.4302275341534726,-0.3701353241978261,0.019733065173682608,[0.1]
1.619348644935776,0.3572209251551702,0.14108300325715362,0.025837003111580457,0.3233756151822052,-0.4685382195104591,0.048458629675921044,[0.5]
1.512477135802743,0.49819547800144853,0.1778625419531849,0.017750535523816835,0.3253566898482556,-0.10267795310975864,0.030791087654344403,[0.5]
1.422429233081401,0.4595165673397388,0.1549614158149789,0.031247775812509086,0.42526716118191277,-0.03333013827246384,0.038156608788444346,[0.5]
1.6017056548085526,0.4848408872303249,0.13804114863177944,0.017677388143714886,0.30438324869372624,-0.46566152684655293,0.04636289661132985,[0.1]
1.507241812163723,0.48990806561087075,0.18582449095834463,0.019350297023973353,0.39045825117574884,-0.3651585896383336,0.046804404343294546,[0.1]
1.5907975509163041,0.3500557757801494,0.1009323410576846,0.03186686125872161,0.35166251093997913,-0.32229313210550925,0.015395388497763104,[0.5]
1.5715973776606287,0.4493634344423837,0.18875791497219255,0.02783243199028848,0.41517619712224796,-0.36421347880201993,0.010815055068519742,[0.1]
1.3977165758204224,0.48115381670424445,0.13058561941865024,0.026205021417382346,0.34606624864805263,-0.3337146853466474,0.04039452840571921,[0.1]
1.6657000572059923,0.37016721920799567,0.11483107153742327,0.022552886754176053,0.36061696968373647,-0.44437576984380417,0.027629050135633253,[0.5]
1.5119899097561746,0.3591630435916416,0.19227581256801812,0.015825358044608277,0.34229476089270294,-0.24773218770394706,0.039711097778836885,[0.5]
1.6423531913764169,0.38795053843458777,0.13891936603810234,0.02569097847647255,0.43862462520977563,-0.33480083205211614,0.029408417556792292,[0.1]
1.652673547653131,0.47712466015311644,0.18335058281154834,0.025550550088411138,0.3862354986482145,-0.049086595265956046,0.02920593991061117,[0.1]
1.543169802678256,0.48579812277257367,0.11247072637866244,0.02421198456346473,0.3172059061128659,-0.17803570429852678,0.02180874730192737,[0.5]
1.6923480964494397,0.34192679336016374,0.13046191180332586,0.026775127951523196,0.27114112598838586,-0.4152099594156013,0.032761508811926604,[0.5]
1.6204199747055075,0.3069939050897437,0.16169339138356192,0.03417944291790596,0.37666680352241727,-0.3956101163455569,0.031376942491418945,[0.1]
1.5366672831746961,0.3099508758292694,0.10042746063777169,0.026630481448896348,0.3001701549804157,-0.4520437225587348,0.015250512959078888,[0.1]
1.6944439015277142,0.4998979822045838,0.16248465696457356,0.027455486238076476,0.2769092936182768,-0.21292592868680282,0.023613991575432737,[0.5]
1.3352975852752709,0.3819129190034748,0.10300172514032586,0.021611424974197303,0.3608325541240839,-0.24950727081568053,0.012371270872876814,[0.5]
1.6898004415287449,0.4809602359747853,0.11930705062644087,0.027396006487383898,0.30068767963796367,-0.3607986728117884,0.020005661815746624,[0.5]
1.6788680861330003,0.3662952286565805,0.16660436901665626,0.020545667384093892,0.40341756980340293,-0.17297118026615432,0.011407909898760615,[0.1]
1.544750239229992,0.45007675462559804,0.16427288177958044,0.02025229650084136,0.2615652336753336,-0.3778810858315302,0.030325819414019278,[0.5]
1.4277932488098675,0.39312100378448545,0.1072210000659193,0.0251706995913875,0.44845382636139985,-0.08128305193828972,0.014200869758025036,[0.5]
1.4620049225934058,0.45191691514931676,0.11988173492123795,0.017684357983515038,0.27594565465304777,-0.23428287736541753,0.04657415835579076,[0.1]
1.395586212331548,0.44080259685972845,0.1748182635906873,0.02539752532722187,0.3592303996033358,-0.2446290651008758,0.025550108039295034,[0.5]
1.4328970391964684,0.49243080898237257,0.19068633764065915,0.019805047833818173,0.39990602629004934,-0.2726629417040637,0.03129062718549801,[0.5]
1.3814709874374627,0.3977690437821081,0.11440083323287184,0.03370161544692542,0.4205420216049396,-0.2874072071539998,0.0271164116650123,[0.1]
1.4104901177650802,0.4299606315517198,0.16067043366947623,0.024748088349740287,0.29732884564613454,-0.45836811690797374,0.011256305233628206,[0.1]
1.432155940020766,0.4729971897924632,0.19908882818512438,0.03157677513786193,0.3755292569754689,-0.22900595486917052,0.015802803345833265,[0.5]
1.6366917771696734,0.4237248760812109,0.10690592772144959,0.030712962926928808,0.41491376359913223,-0.1586492536362512,0.0447209491990068,[0.5]
1.408766563279863,0.3400684130538182,0.12742834140675868,0.019472554744270575,0.39355771441220294,-0.31270462572559177,0.03542243647982633,[0.5]
1.6988566732808925,0.4428758216251826,0.16568061067404663,0.020986241240493163,0.27484819871847543,-0.44103769436934714,0.019064820113199966,[0.5]
1.458971817689077,0.38806939602791063,0.16868186373471677,0.022590606306338315,0.2958015636927067,-0.2675079263196137,0.038225159401127924,[0.5]
1.6218377958403782,0.40602616685817233,0.15565617181562771,0.01634233807469035,0.4116848823942234,-0.4052123088474673,0.03702990704881075,[0.5]
1.5149423233553254,0.4013575606655715,0.17608699557455515,0.02281749086341626,0.4174181756285287,-0.08020169576879799,0.024007187151623102,[0.5]
1.5843094868818257,0.36959349330287106,0.10118196789907423,0.03392453966761421,0.29239691483772257,-0.05878206603000896,0.01759234893615683,[0.5]
1.655008286678275,0.3264901943541756,0.10867066079362898,0.03321086768760528,0.3365908523181935,-0.18240475982353493,0.02876369940014616,[0.5]
1.38060172262426,0.3596312514967411,0.15919962028467924,0.02478668029783475,0.37084651561352283,-0.3691633281185961,0.020885736665529637,[0.5]
1.378547122958809,0.3505398041123263,0.1962371401317852,0.022434972325348274,0.35595803771039103,-0.43681308019340276,0.010260122377843742,[0.1]
1.6840455739079088,0.41802352755378136,0.15044504540130288,0.020385877623789378,0.3429097171151383,-0.15690072168218538,0.01288664546210978,[0.1]
1.56670275636746,0.38999510886476324,0.13983417677586246,0.024571774296888366,0.32982114307326604,-0.2519299237637733,0.03921864903963505,[0.1]
1.355314769687991,0.4710581277859677,0.10393177325939028,0.03004315084739643,0.40388452711071793,-0.07025802173992007,0.02329932315387524,[0.5]
1.4538532885443982,0.40863162227401795,0.12484951290402688,0.034778292443629184,0.28591020146212254,-0.12214559819882292,0.03345888385034909,[0.5]
1.4335282019410038,0.44310495846635056,0.18314175250385123,0.032344602870811756,0.4486117927693136,-0.25527530394061754,0.018323134869691518,[0.1]
1.5828942918550075,0.3246472653601745,0.11214487377301169,0.031996523510447406,0.2563227587640021,-0.3431454250591196,0.016161324493995637,[0.5]
1.505636386209114,0.38294077502334706,0.16125710839705956,0.030128651880058165,0.4091290448784912,-0.307728249813577,0.025976027137102488,[0.5]
1.5438640859960517,0.3037999673544919,0.12895174815933058,0.026147839402248622,0.3067813985235516,-0.018121047201072382,0.01908783990051116,[0.5]
1.4842449029419849,0.4332371592332674,0.13087228792484581,0.032685877104967426,0.26549090775193845,-0.26872004953945133,0.03725374147626702,[0.5]
1.4691350152641327,0.3623412435122242,0.17943194641276736,0.03174587458415716,0.30546384452925984,-0.1898838085532819,0.02519681737436668,[0.5]
1.3896578332282787,0.41512863750813545,0.1333431648579196,0.018189929537308715,0.2648746665991332,-0.19903847335561398,0.011129208142188152,[0.1]
1.5193274548232896,0.45631957418372626,0.16195077624964838,0.025506565555196606,0.2831257974754094,-0.2530230187356758,0.04476143053743517,[0.5]
1.604103166963699,0.41989374580796024,0.1080180329193271,0.024108707137546634,0.40737543924401487,-0.2723209532823279,0.04975308926115429,[0.5]
1.3557275409625844,0.3940120445897462,0.11233709359499897,0.033435495990709316,0.3476885666681423,-0.49738588613847995,0.026331523879543562,[0.1]
1.3081378137962596,0.3184129570111716,0.12013152078578918,0.033112653231829464,0.37121784110877654,-0.2639138120963641,0.019525792213153835,[0.1]
1.6254836983841816,0.4522419772860681,0.12217252107092394,0.022638525375278357,0.3844633387828654,-0.13639963497823954,0.011654329027179826,[0.1]
1.6533761272401226,0.42799570030150147,0.13074373578265813,0.034482863205753625,0.4383843781244125,-0.4576916596982739,0.028353404817550942,[0.5]
1.4859947935915494,0.39443445370823105,0.14535037783485524,0.020631281177543676,0.31947963691556336,-0.28542501410212745,0.024868349015156097,[0.5]
1.496380201453888,0.3949467264429168,0.13509338082822775,0.021939168339877885,0.3776894462766734,-0.38909191744370175,0.03215702897235176,[0.1]
1.654340543240656,0.450381036799376,0.1932029350731153,0.01750666026941761,0.28625484703070864,-0.3577816019979101,0.02571718383661133,[0.5]
1.4110327671868816,0.4527215092531426,0.10318647061319777,0.02067773514009997,0.363695544036635,-0.33928437179478454,0.032099251860815955,[0.5]
1.6620489812502437,0.30749917050495534,0.13316208721639972,0.015634868196481848,0.2937386280644835,-0.08178040352667948,0.033768184351575595,[0.1]
1.357183661019016,0.41416237421557295,0.1634909372128623,0.018053332728195964,0.3488631187756844,-0.22179535736595246,0.03925351401901724,[0.5]
1.393156062311646,0.30814076024469467,0.1999489069315787,0.028290056068366504,0.31515126383910524,-0.35541265077908346,0.0438626664861535,[0.1]
1.483093798917116,0.3876116187816953,0.1680888167700784,0.021344615873100353,0.3523959566061231,-0.4596181603317708,0.03832517701119311,[0.1]
1.5424270183181634,0.41701412154621953,0.10201998226252683,0.020592077430746696,0.36102833968150766,-0.15622855216846443,0.034674952337150976,[0.1]
1.431273484932557,0.4705728886659022,0.18501335010521586,0.020329620284535492,0.331851276969581,-0.19313408801039983,0.018431381128673652,[0.1]
1.3865598874345526,0.32237046949442394,0.13096341494288175,0.031182818586645244,0.30230634016595614,-0.12766842644780624,0.033946361086644325,[0.5]
1.5254182864491743,0.3598103376554086,0.1448687821436229,0.029584869732143235,0.30694285550740297,-0.0998839194009879,0.04059929517347593,[0.5]
1.4594962875805528,0.3488259906177474,0.18686775294691182,0.027290328879189585,0.3371785858997421,-0.2527833391430099,0.03911615934432795,[0.5]
1.3196795680501927,0.316551228877151,0.10829387624259533,0.029227962849099398,0.28257069802743084,-0.4260264083618719,0.01704677752631367,[0.1]
1.6648538492737823,0.3850512005578722,0.13137990555471413,0.031478303070487365,0.4313657177392788,-0.19674729008223357,0.048625688987548224,[0.5]
1.439412289217546,0.3586890584827002,0.13276125675385111,0.027944901368615466,0.41226220237016126,-0.21884288616703756,0.040809135312308634,[0.1]
1.6131523926411304,0.33423642319145,0.1901654505851299,0.01708616436577333,0.4288022961606771,-0.2883508808677224,0.042763731614910844,[0.1]
1.5597585272595984,0.3339805453570936,0.10551275110918004,0.020140794594757525,0.3919931608210404,-0.43006663067518447,0.027766688937960148,[0.5]
1.5468073480491045,0.4662487001727639,0.1580405833475357,0.01954921469796686,0.43659801540594945,-0.49639190735210814,0.04362463895345701,[0.5]
1.5169812701298042,0.39212601388176865,0.185139416963297,0.02823966592625982,0.37336699742443846,-0.004769915464909291,0.02269560319606477,[0.5]
1.5693454653830654,0.4382317594520008,0.17667132427001664,0.024269572841959956,0.39001876779924594,-0.4818514798426229,0.04587173008156857,[0.1]
1.3770631406719906,0.3254351699167095,0.1490547504735165,0.02386420411534939,0.4392158041870324,-0.21095136166695577,0.045807814877689354,[0.1]
1.62723497846939,0.301369343884492,0.156673982836962,0.03232707221295218,0.44785035198315093,-0.37802516814159776,0.038829244565217844,[0.5]
1.6392611345926895,0.3241996270070139,0.18631100321823604,0.0257533048131994,0.32267668095738344,-0.09046788039361414,0.026437535467279127,[0.1]
1.527111119466973,0.48725955126218734,0.195218221076009,0.01729507462454654,0.3654280142056999,-0.1445887067352657,0.015660796759187405,[0.5]
1.682277036775335,0.3303251847358201,0.17623047593453461,0.020733662534182497,0.2974940661041032,-0.3588256601065637,0.01184857032227108,[0.5]
1.473977454020119,0.49235259004044635,0.11094540695550154,0.02810244582670609,0.4274684804482701,-0.27880363940523434,0.031038728409227605,[0.1]
1.5862676598485825,0.3975305228223272,0.1730040637734112,0.015336730309097959,0.3011823234057439,-0.21315254458033817,0.03365429131407646,[0.5]
1.4177176520381962,0.446060984841105,0.1617561830027487,0.01900330558938687,0.3013352402317572,-0.09831159689678526,0.013538398778496746,[0.5]
1.4306610931606918,0.47388737384593704,0.11870239602432975,0.02886432632189457,0.35110381257452067,-0.08259823523628496,0.021309201024897875,[0.5]
1.4865673644725663,0.4427151573690694,0.19513414863299694,0.02902937010048066,0.25611664280778196,-0.1941760129874786,0.024438374563898912,[0.5]
1.430369904483501,0.4165949117533655,0.12167847152134989,0.029977275605022315,0.3046411101757114,-0.04407581483223033,0.01198640172940418,[0.1]
1.4480273599736775,0.40013579787345777,0.18741571495144133,0.031660760595499916,0.33765450437122047,-0.1626303709271269,0.01090031393736953,[0.1]
1.3413205037050486,0.49443448599208434,0.17464554517814923,0.022146849452876333,0.4445273491604552,-0.13209570314362357,0.023172109871432013,[0.5]
1.3836864198921683,0.35259856214173124,0.1002383214016042,0.029068107073263946,0.3045788942626844,-0.4247961011459,0.043489685145398825,[0.5]
1.667330935674548,0.33345827558411983,0.10737941061183934,0.024861467114174626,0.4483344798885348,-0.4497918509780465,0.035715871886155444,[0.1]
1.3661383116414771,0.49330764327220195,0.13754339007492708,0.027999455607717532,0.28455198201132853,-0.3494873445282919,0.045156757729866624,[0.5]
1.4149707488229846,0.39964521155654364,0.13521471469882781,0.017262775048490057,0.3036479523710517,-0.48867382886787336,0.02081673628855348,[0.5]
1.3951444366638857,0.4763837172930093,0.16675414396524585,0.034393792424510246,0.395599244375603,-0.29775843175884464,0.04330507992099913,[0.5]
1.301466282255605,0.4766674671780111,0.12754319406249884,0.029634006005425574,0.3809064697860807,-0.42918382998039273,0.0497904954450967,[0.5]
1.3535791165602242,0.36615546735329385,0.10769166967621942,0.02459698682531018,0.25957501545218625,-0.0061866494401173755,0.016750472671557395,[0.1]
1.4687868277111138,0.496001989515229,0.1414754876597945,0.029479182789061045,0.31267479430632933,-0.07777582052369525,0.017984445537247637,[0.1]
1.6228252361231892,0.39892073497431507,0.16286246984414834,0.0209697158643325,0.42935309408977695,-0.31108698695542025,0.035544451964874955,[0.1]
1.5783941106886403,0.37637232831924866,0.13641919122066726,0.03209335637682477,0.4106881592393936,-0.32302774684273594,0.03041796837970407,[0.1]
1.3519170613198,0.30291043238774656,0.17224762133653929,0.016177493470614906,0.29770818981679154,-0.2743902417507661,0.018931768080220707,[0.1]
1.3846015146143464,0.4734402010245694,0.12137368420235116,0.019997195143460166,0.274406197100807,-0.30493650367420533,0.029805031819907114,[0.5]
1.4203858401832343,0.34945141627174076,0.17632098684153913,0.022120696889791645,0.25499284359053087,-0.4059064058291485,0.021866527586376777,[0.1]
1.3476397395560693,0.49534967665624485,0.14600065935362116,0.027799242404810243,0.29557705416624985,-0.08224033887055954,0.039131241092686855,[0.5]
1.6576611290103134,0.3144059083939524,0.11515586585201362,0.03381187293640549,0.3762821024545408,-0.28134597448850573,0.03144388405096743,[0.5]
1.511237615499423,0.3345168741903941,0.19922286712514722,0.023080038134986276,0.3169842420664822,-0.016353622018471903,0.046403872568437296,[0.1]
1.3592508630065963,0.453144253361484,0.14045937200252465,0.027329837455207007,0.39580605674676483,-0.15113278128535007,0.033813579400173925,[0.5]
1.6499413604560338,0.4218259359002334,0.12424947894917855,0.03030087340519291,0.28542205965722134,-0.37997371948593245,0.028392686647571466,[0.1]
1.4420548584455586,0.3108105556139009,0.15103504754646468,0.034692628583302826,0.3726826142702166,-0.25607894104786244,0.023840152020107877,[0.1]
1.631464208659667,0.46681622703466025,0.10922876254015806,0.026073336926336295,0.28221412117879696,-0.21966217093672535,0.02830720092634673,[0.5]
1.39371961142364,0.42237840431121787,0.10199513429518203,0.018346878234789657,0.2536063287436679,-0.23903208814524363,0.033609605378081074,[0.5]
1.632055538264964,0.45179757401594456,0.18948058789837058,0.01640049672799939,0.330284917119679,-0.4415658595592745,0.02219981072950915,[0.1]
1.5650262449268837,0.30109345117646535,0.13033192215085995,0.027196919889338096,0.3889363191761154,-0.49052649286075967,0.016360139479705285,[0.5]
1.4613285967355996,0.4659429493871484,0.10618577979459239,0.015256128967917592,0.37739695433786813,-0.11084413930056575,0.014880412085730248,[0.1]
1.4199338849145655,0.4062396662233755,0.18343636383709105,0.01680104362824336,0.43452704658822144,-0.16971403118136458,0.010028543674835815,[0.1]
1.6931250395186377,0.36552404783800313,0.15973406257647677,0.020941731849154002,0.3020374309750768,-0.31904248130793644,0.029285436165640253,[0.1]
1.6178117343415115,0.3632892528301532,0.12265568050394578,0.027858890130738955,0.2541359433687766,-0.3754565422625909,0.02077605400409651,[0.5]
1.4445794104242093,0.4590763162116428,0.10571887771234625,0.030568367601497344,0.3997597223143341,-0.3249849642192306,0.044628148406914335,[0.5]
1.6589249477119126,0.4868153454362167,0.11662349905356406,0.01671224552723626,0.34879039062694994,-0.09882816890341833,0.01119952433606995,[0.1]
1.389590709180471,0.339885383447062,0.18262125847012278,0.018978594534612033,0.4287361300482438,-0.22718958975248,0.03936402186484392,[0.5]
1.4910380974640918,0.45961560065534646,0.17423128947544025,0.031206554373101894,0.31705757734766254,-0.060270913943894444,0.03258129933045635,[0.1]
1.4925712674228169,0.43511876434174535,0.19769064534276687,0.024676154261508945,0.4472033303287932,-0.3874808522885387,0.01715988057097073,[0.5]
1.5773284622506836,0.4123564019007092,0.15283363697553973,0.02637580297049373,0.3587206249894415,-0.2826629430974732,0.024310140110662515,[0.1]
1.3142784301896524,0.44001707254479616,0.13538112993647597,0.016622100906290363,0.35436929606852546,-0.36864797226328794,0.03704065105441265,[0.5]
1.3492646462657973,0.3951672695695511,0.14324809255988383,0.019820835557371318,0.3391762087055473,-0.011188451755899997,0.02793967217692446,[0.5]
1.4730654983375346,0.4241502551675014,0.18090922066487528,0.015139838299439936,0.40400374618694945,-0.08307465198624164,0.044270757803798064,[0.5]
1.4672987677253426,0.48029739735230936,0.17049784779115412,0.030275546116798238,0.38195839486559,-0.05744615864531977,0.013341646312995862,[0.5]
1.6692375460982454,0.375321377226013,0.12150761336919125,0.02818639108136,0.2564790276268645,-0.09472534064475185,0.045662314519472884,[0.5]
1.6466884735674032,0.4897029717515552,0.11375923564587079,0.024394753111213502,0.3989852459078238,-0.3624866346450325,0.045337089728390595,[0.5]
1.5432638871890672,0.4153025955113265,0.1520164175966196,0.03327670392398974,0.421370870317486,-0.46111763078085133,0.02592559032229518,[0.1]
1.5358687922130874,0.4348132968007574,0.17761396722601253,0.033412237642593164,0.3942800199537652,-0.46999241640201533,0.021051747576141755,[0.5]
